ProductID,DepartmentID,ProductCode,ProductName,Description,UnitPrice,Brand,ManufacturingDate
202,2,P000202,Panasonic Blender 202,Panasonic Blender kitchen or home appliance sold in Saudi Arabia,6599.03,Panasonic,1/10/2023
203,5,P000203,LG Front Load Washing Machine 203,LG Front Load Washing Machine laundry appliance sold in Saudi Arabia,1593.03,LG,12/1/2024
204,1,P000204,Adidas Originals T-Shirt 204,Adidas Originals T-Shirt apparel sold in Saudi Arabia,2973.65,Adidas,8/10/2025
205,5,P000205,IKEA MICKE Desk 205,IKEA MICKE Desk furniture sold in Saudi Arabia,5017.7,IKEA,5/8/2025
206,2,P000206,Dell P2422H Monitor 206,Dell P2422H Monitor monitor sold in Saudi Arabia,11332.5,Dell,10/13/2024
207,1,P000207,Sony Bravia 4K LED TV 207,Sony Bravia 4K LED TV television sold in Saudi Arabia,293.79,Sony,5/19/2024
208,3,P000208,Adidas Essentials T-Shirt 208,Adidas Essentials T-Shirt apparel sold in Saudi Arabia,771.42,Adidas,9/22/2025
209,1,P000209,Canon RF 50mm Lens 209,Canon RF 50mm Lens camera lens sold in Saudi Arabia,2475.77,Canon,2/17/2021
210,2,P000210,LG Top Load Washing Machine 210,LG Top Load Washing Machine laundry appliance sold in Saudi Arabia,4387.77,LG,8/9/2023
211,4,P000211,IKEA LINNMON Tabletop 211,IKEA LINNMON Tabletop furniture sold in Saudi Arabia,11729.6,IKEA,2/13/2020
212,4,P000212,LG Heat Pump Dryer 212,LG Heat Pump Dryer laundry appliance sold in Saudi Arabia,7121.86,LG,9/11/2023
213,3,P000213,LG WashTower Laundry Center 213,LG WashTower Laundry Center laundry appliance sold in Saudi Arabia,4889.02,LG,12/26/2018
214,1,P000214,Apple iPad Air 214,Apple iPad Air tablet sold in Saudi Arabia,9528.43,Apple,2/7/2023
215,4,P000215,Canon RF 70-200mm Lens 215,Canon RF 70-200mm Lens camera lens sold in Saudi Arabia,11610.52,Canon,7/29/2025
216,3,P000216,Samsung Smart Monitor M8 216,Samsung Smart Monitor M8 monitor sold in Saudi Arabia,6581.79,Samsung,4/8/2020
217,3,P000217,Lenovo ThinkCentre Mini PC 217,Lenovo ThinkCentre Mini PC product sold in Saudi Arabia,6556.94,Lenovo,10/7/2025
218,5,P000218,Canon EF 50mm Lens 218,Canon EF 50mm Lens camera lens sold in Saudi Arabia,8987.07,Canon,4/19/2017
219,3,P000219,Huawei Mobile WiFi 219,Huawei Mobile WiFi networking device sold in Saudi Arabia,9701.18,Huawei,2/4/2019
220,5,P000220,HP USB-C Dock G5 220,HP USB-C Dock G5 computer accessory sold in Saudi Arabia,10951.57,HP,5/11/2021
221,5,P000221,LG NeoChef Microwave 221,LG NeoChef Microwave microwave oven sold in Saudi Arabia,6959.8,LG,7/16/2025
222,2,P000222,Lenovo IdeaCentre Desktop 222,Lenovo IdeaCentre Desktop product sold in Saudi Arabia,6017.03,Lenovo,11/5/2024
223,4,P000223,Philips LED Bulb 223,Philips LED Bulb lighting product sold in Saudi Arabia,9377.42,Philips,8/5/2016
224,1,P000224,Dell S2722QC Monitor 224,Dell S2722QC Monitor monitor sold in Saudi Arabia,4690.74,Dell,4/12/2019
225,1,P000225,HP Wireless Keyboard 225,HP Wireless Keyboard computer accessory sold in Saudi Arabia,6211.84,HP,2/2/2020
226,5,P000226,Panasonic Juicer 226,Panasonic Juicer kitchen or home appliance sold in Saudi Arabia,4694.85,Panasonic,10/25/2022
227,3,P000227,Adidas Tracksuit 227,Adidas Tracksuit apparel sold in Saudi Arabia,6267.74,Adidas,3/13/2023
228,4,P000228,Apple iPad mini 228,Apple iPad mini tablet sold in Saudi Arabia,1799.76,Apple,12/31/2017
229,4,P000229,Apple Watch Series 229,Apple Watch Series smartwatch sold in Saudi Arabia,2501.03,Apple,12/17/2024
230,2,P000230,Xiaomi Robot Vacuum X10 230,Xiaomi Robot Vacuum X10 vacuum cleaner sold in Saudi Arabia,80.2,Xiaomi,9/21/2016
231,4,P000231,Sony PlayStation 5 Console 231,Sony PlayStation 5 Console gaming device sold in Saudi Arabia,10583.73,Sony,10/30/2019
232,3,P000232,Huawei SuperCharge Adapter 232,Huawei SuperCharge Adapter computer accessory sold in Saudi Arabia,5292.93,Huawei,5/25/2017
233,2,P000233,Xiaomi Smart Air Fryer 233,Xiaomi Smart Air Fryer product sold in Saudi Arabia,7702.37,Xiaomi,11/24/2017
234,3,P000234,Canon Speedlite Flash 234,Canon Speedlite Flash camera or printer accessory sold in Saudi Arabia,5955.34,Canon,8/28/2016
235,2,P000235,Canon PIXMA G3420 Printer 235,Canon PIXMA G3420 Printer printer sold in Saudi Arabia,1149.19,Canon,11/2/2019
236,3,P000236,Nike Tracksuit 236,Nike Tracksuit apparel sold in Saudi Arabia,1569.81,Nike,5/1/2023
237,1,P000237,Philips Hue Starter Kit 237,Philips Hue Starter Kit lighting product sold in Saudi Arabia,5142.46,Philips,9/12/2020
238,3,P000238,LG CordZero Vacuum Cleaner 238,LG CordZero Vacuum Cleaner vacuum cleaner sold in Saudi Arabia,7050.7,LG,3/8/2019
239,3,P000239,HP Wireless Mouse 239,HP Wireless Mouse computer accessory sold in Saudi Arabia,11680.38,HP,1/13/2020
240,4,P000240,Samsung QLED 4K TV 240,Samsung QLED 4K TV television sold in Saudi Arabia,8741.8,Samsung,1/22/2021
241,5,P000241,Panasonic Hair Dryer 241,Panasonic Hair Dryer laundry appliance sold in Saudi Arabia,6741.52,Panasonic,9/19/2025
242,1,P000242,LG Dual Inverter Air Conditioner 242,LG Dual Inverter Air Conditioner air conditioner sold in Saudi Arabia,8810.3,LG,7/3/2018
243,3,P000243,HP HyperX Cloud Headset 243,HP HyperX Cloud Headset headphones sold in Saudi Arabia,8794.01,HP,11/28/2022
244,2,P000244,Dell Thunderbolt Dock WD22TB4 244,Dell Thunderbolt Dock WD22TB4 computer accessory sold in Saudi Arabia,8726.61,Dell,1/1/2020
245,3,P000245,Philips Hue Lightstrip 245,Philips Hue Lightstrip lighting product sold in Saudi Arabia,7894.84,Philips,9/20/2018
246,1,P000246,IKEA ADILS Table Legs 246,IKEA ADILS Table Legs product sold in Saudi Arabia,2274.59,IKEA,1/4/2023
247,2,P000247,Canon PIXMA TS7440 Printer 247,Canon PIXMA TS7440 Printer printer sold in Saudi Arabia,1774.7,Canon,6/23/2016
248,5,P000248,Huawei Band 248,Huawei Band smartwatch sold in Saudi Arabia,10843.12,Huawei,2/22/2025
249,2,P000249,LG Puricare Air Purifier 249,LG Puricare Air Purifier air treatment appliance sold in Saudi Arabia,5220.11,LG,6/1/2016
250,4,P000250,Nike Football Jersey 250,Nike Football Jersey apparel sold in Saudi Arabia,5673.68,Nike,11/22/2022
251,4,P000251,Panasonic Shaver 251,Panasonic Shaver personal care product sold in Saudi Arabia,7856.18,Panasonic,11/5/2020
252,4,P000252,Huawei Sound Joy Speaker 252,Huawei Sound Joy Speaker audio device sold in Saudi Arabia,11604.38,Huawei,1/26/2024
253,3,P000253,Panasonic Trimmer 253,Panasonic Trimmer personal care product sold in Saudi Arabia,4536.23,Panasonic,2/20/2026
254,4,P000254,LG Dishwasher QuadWash 254,LG Dishwasher QuadWash kitchen or home appliance sold in Saudi Arabia,10049.64,LG,3/21/2017
255,4,P000255,IKEA MARKUS Office Chair 255,IKEA MARKUS Office Chair furniture sold in Saudi Arabia,3980.99,IKEA,1/18/2023
256,4,P000256,IKEA RENBERGET Chair 256,IKEA RENBERGET Chair furniture sold in Saudi Arabia,9293.19,IKEA,10/31/2023
257,2,P000257,LG Soundbar S95QR 257,LG Soundbar S95QR audio device sold in Saudi Arabia,11385.83,LG,10/25/2025
258,2,P000258,Canon PIXMA TR8620 Printer 258,Canon PIXMA TR8620 Printer printer sold in Saudi Arabia,57.39,Canon,4/29/2020
259,2,P000259,Dell USB-C Dock WD19S 259,Dell USB-C Dock WD19S computer accessory sold in Saudi Arabia,8597.38,Dell,8/20/2016
260,2,P000260,Samsung Neo QLED 8K TV 260,Samsung Neo QLED 8K TV television sold in Saudi Arabia,11858.26,Samsung,5/12/2018
261,1,P000261,Dell Pro Wireless Keyboard 261,Dell Pro Wireless Keyboard computer accessory sold in Saudi Arabia,8080.58,Dell,12/1/2025
262,3,P000262,Adidas Training Pants 262,Adidas Training Pants apparel sold in Saudi Arabia,8402.89,Adidas,2/19/2017
263,4,P000263,LG Blu-ray Player 263,LG Blu-ray Player product sold in Saudi Arabia,8315,LG,9/2/2022
264,2,P000264,Lenovo Tab P12 264,Lenovo Tab P12 tablet sold in Saudi Arabia,2190.79,Lenovo,10/10/2016
265,4,P000265,Sony DualSense Controller 265,Sony DualSense Controller gaming device sold in Saudi Arabia,9461.56,Sony,7/14/2024
266,2,P000266,Canon MAXIFY GX6040 Printer 266,Canon MAXIFY GX6040 Printer printer sold in Saudi Arabia,0,canon,12/13/2018
267,5,P000267,Nike Basketball Jersey 267,Nike Basketball Jersey apparel sold in Saudi Arabia,10506.12,Nike,3/28/2023
268,1,P000268,Lenovo Tab M10 268,Lenovo Tab M10 tablet sold in Saudi Arabia,346.05,Lenovo,7/24/2017
269,4,P000269,Lenovo Legion Go Handheld 269,Lenovo Legion Go Handheld laptop sold in Saudi Arabia,4325.54,Lenovo,12/22/2018
270,2,P000270,Lenovo ThinkVision P27 Monitor 270,Lenovo ThinkVision P27 Monitor monitor sold in Saudi Arabia,8775.17,Lenovo,8/29/2025
271,2,P000271,Sony Pulse 3D Headset 271,Sony Pulse 3D Headset headphones sold in Saudi Arabia,7512.69,Sony,5/17/2021
272,5,P000272,Apple Watch Ultra 272,Apple Watch Ultra smartwatch sold in Saudi Arabia,3257.84,Apple,2/12/2023
273,3,P000273,Lenovo ThinkVision T24 Monitor 273,Lenovo ThinkVision T24 Monitor monitor sold in Saudi Arabia,1277.21,Lenovo,8/16/2018
274,1, P000274 ,Panasonic Iron 274,Panasonic Iron kitchen or home appliance sold in Saudi Arabia,112.79,Panasonic,12/22/2016
275,4,P000275,Adidas Hoodie 275,Adidas Hoodie apparel sold in Saudi Arabia,3606.08,Adidas,2/19/2018
276,2,P000276,HP HyperX Alloy Keyboard 276,HP HyperX Alloy Keyboard computer accessory sold in Saudi Arabia,11230.62,HP,8/27/2019
277,1,P000277,IKEA FRIHETEN Sofa Bed 277,IKEA FRIHETEN Sofa Bed furniture sold in Saudi Arabia,4740.57,IKEA,7/27/2024
278,1,P000278,Huawei MateView Monitor 278,Huawei MateView Monitor monitor sold in Saudi Arabia,11896.25,Huawei,1/11/2025
279,2,P000279,Philips Desk Lamp 279,Philips Desk Lamp furniture sold in Saudi Arabia,4688.46,Philips,10/13/2023
280,2,P000280,Apple AirPods Pro 280,Apple AirPods Pro wireless earbuds sold in Saudi Arabia,1699.82,Apple,4/18/2017
281,4,P000281,LG Smart Projector 281,LG Smart Projector product sold in Saudi Arabia,10240.05,LG,7/19/2018
282,2,P000282,Canon imageCLASS Printer 282,Canon imageCLASS Printer printer sold in Saudi Arabia,4841.83,Canon,5/24/2018
283,2,P000283,LG Monitor Stand 283,LG Monitor Stand monitor sold in Saudi Arabia,8627.71,LG,1/31/2017
284,3,P000284,Samsung The Frame TV 284,Samsung The Frame TV television sold in Saudi Arabia,10154.99,Samsung,3/6/2025
285,5,P000285,IKEA EKTORP Sofa 285,IKEA EKTORP Sofa furniture sold in Saudi Arabia,10575.62,IKEA,12/4/2022
286,4,P000286,Nike Backpack 286,Nike Backpack bag sold in Saudi Arabia,989.57,Nike,2/25/2025
287,4,P000287,HP Laptop Backpack 287,HP Laptop Backpack laptop sold in Saudi Arabia,2096.61,HP,12/15/2022
288,5,P000288,Adidas Windbreaker Jacket 288,Adidas Windbreaker Jacket apparel sold in Saudi Arabia,6160.06,Adidas,4/30/2023
289,1,P000289,Dell Pro Wireless Mouse 289,Dell Pro Wireless Mouse computer accessory sold in Saudi Arabia,-10,Dell,8/4/2022
290,2,P000290,Xiaomi Electric Scooter 290,Xiaomi Electric Scooter product sold in Saudi Arabia,6769.04,Xiaomi,5/8/2023
291,5,P000291,Panasonic Vacuum Cleaner 291,Panasonic Vacuum Cleaner vacuum cleaner sold in Saudi Arabia,4152.98,Panasonic,8/7/2021
292,2,P000292,Dell Premier Rechargeable Mouse 292,Dell Premier Rechargeable Mouse computer accessory sold in Saudi Arabia,11342.4,Dell,10/1/2018
293,2,P000293,IKEA RÅSKOG Utility Cart 293,IKEA RÅSKOG Utility Cart furniture sold in Saudi Arabia,9066.92,IKEA,7/4/2020
294,1,P000294,Adidas Football Jersey 294,Adidas Football Jersey apparel sold in Saudi Arabia,1984.6,Adidas,1/17/2022
295,1,P000295,LG Remote Control 295,LG Remote Control computer accessory sold in Saudi Arabia,6314.24,LG,11/22/2021
296,1,P000296,Panasonic Air Conditioner 296,Panasonic Air Conditioner air conditioner sold in Saudi Arabia,11763.74,Panasonic,1/14/2023
297,2,P000297,Sony SRS-XB100 Speaker 297,Sony SRS-XB100 Speaker audio device sold in Saudi Arabia,6108.5,Sony,8/13/2021
298,2,P000298,Dell Alienware Gaming Mouse 298,Dell Alienware Gaming Mouse laptop sold in Saudi Arabia,8066.03,Dell,5/6/2022
299,3,P000299,LG OLED C4 TV 299,LG OLED C4 TV television sold in Saudi Arabia,7843.28,LG,1/10/2021
300,2,P000300,Lenovo Q27 Monitor 300,Lenovo Q27 Monitor monitor sold in Saudi Arabia,2273.66,Lenovo,3/5/2020
301,4,P000301,Adidas Shorts 301,Adidas Shorts apparel sold in Saudi Arabia,4572.75,Adidas,10/19/2021
302,2,P000302,Apple AirPods Max 302,Apple AirPods Max wireless earbuds sold in Saudi Arabia,9880.34,Apple,1/20/2023
303,5,P000303,Philips Monitor 303,Philips Monitor monitor sold in Saudi Arabia,9891.49,Philips,7/3/2025
304,1,P000304,Huawei Vision Smart Screen 304,Huawei Vision Smart Screen television sold in Saudi Arabia,656.96,Huawei,8/28/2022
305,1,P000305,Apple HomePod mini 305,Apple HomePod mini audio device sold in Saudi Arabia,,Apple,1/17/2017
306,2,P000306,Canon SELPHY CP1500 Printer 306,Canon SELPHY CP1500 Printer printer sold in Saudi Arabia,7964.43,Canon,1/14/2024
307,2,P000307,Philips Monitor 307,Philips Monitor monitor sold in Saudi Arabia,1768.05,Philips,11/3/2021
308,3,P000308,Nike Duffel Bag 308,Nike Duffel Bag bag sold in Saudi Arabia,8518.52,Nike,5/29/2017
309,3,P000309,Sony SRS-XG300 Speaker 309,Sony SRS-XG300 Speaker audio device sold in Saudi Arabia,1052.93,Sony,5/7/2017
310,2, P000310 ,Panasonic Refrigerator 310,Panasonic Refrigerator refrigerator sold in Saudi Arabia,5965.39,Panasonic,3/29/2025
311,3,P000311,IKEA SKÅDIS Pegboard 311,IKEA SKÅDIS Pegboard furniture sold in Saudi Arabia,10196.4,IKEA,3/3/2020
312,5,P000312,Philips Soundbar 312,Philips Soundbar audio device sold in Saudi Arabia,9462.34,Philips,2/20/2023
313,2,P000313,Lenovo USB-C Dock Gen 313,Lenovo USB-C Dock Gen computer accessory sold in Saudi Arabia,3837.89,Lenovo,12/18/2019
314,2,P000314,Apple TV 4K 314,Apple TV 4K television sold in Saudi Arabia,5816.56,Apple,1/26/2018
315,3,P000315,Samsung Bespoke Refrigerator 315,Samsung Bespoke Refrigerator refrigerator sold in Saudi Arabia,11084.34,Samsung,10/27/2016
316,4,P000316,Canon Scanner LiDE 316,Canon Scanner LiDE product sold in Saudi Arabia,5923.05,Canon,12/29/2022
317,1,P000317,Dell Alienware Gaming Keyboard 317,Dell Alienware Gaming Keyboard laptop sold in Saudi Arabia,9765.95,Dell,5/12/2017
318,4,P000318,Adidas Backpack 318,Adidas Backpack bag sold in Saudi Arabia,11392.54,Adidas,9/2/2020
319,1,P000319,LG OLED G4 TV 319,LG OLED G4 TV television sold in Saudi Arabia,7754.73,LG,8/9/2025
320,5,P000320,Philips Bluetooth Speaker 320,Philips Bluetooth Speaker audio device sold in Saudi Arabia,7534.12,Philips,12/15/2017
321,2,P000321,Apple Magic Keyboard 321,Apple Magic Keyboard computer accessory sold in Saudi Arabia,7660.22,Apple,11/6/2022
322,3,P000322,Sony HT-A5000 Soundbar 322,Sony HT-A5000 Soundbar audio device sold in Saudi Arabia,4819.06,Sony,9/23/2020
323,3,P000323,Apple Magic Mouse 323,Apple Magic Mouse computer accessory sold in Saudi Arabia,11571.1,Apple,3/25/2020
324,4,P000324,LG QNED 4K TV 324,LG QNED 4K TV television sold in Saudi Arabia,1361.82,LG,12/23/2023
325,4,P000325,Xiaomi Smart Camera C300 325,Xiaomi Smart Camera C300 camera sold in Saudi Arabia,2001.07,Xiaomi,12/29/2023
326,4,P000326,Dell 65W Adapter 326,Dell 65W Adapter computer accessory sold in Saudi Arabia,11420.64,Dell,6/22/2016
327,2,P000327,Huawei PixLab Printer 327,Huawei PixLab Printer printer sold in Saudi Arabia,6329.7,Huawei,12/8/2025
328,1,P000328,Samsung Bespoke Microwave 328,Samsung Bespoke Microwave microwave oven sold in Saudi Arabia,6260.68,Samsung,9/20/2016
329,1,P000329,Xiaomi WiFi Range Extender 329,Xiaomi WiFi Range Extender networking device sold in Saudi Arabia,617.14,Xiaomi,4/20/2019
330,4,P000330,Panasonic Washing Machine 330,Panasonic Washing Machine laundry appliance sold in Saudi Arabia,6547.32,Panasonic,10/13/2018
331,5,P000331,IKEA VARDAGEN Dinnerware Set 331,IKEA VARDAGEN Dinnerware Set home storage and kitchen item sold in Saudi Arabia,10824.12,IKEA,12/13/2020
332,2,P000332,Lenovo ThinkPad Keyboard 332,Lenovo ThinkPad Keyboard laptop sold in Saudi Arabia,6538.1,Lenovo,8/22/2025
333,2,P000333,Dell 130W Adapter 333,Dell 130W Adapter computer accessory sold in Saudi Arabia,6345.18,Dell,10/3/2022
334,3,P000334,Philips Baby Bottle Warmer 334,Philips Baby Bottle Warmer product sold in Saudi Arabia,9426.15,Philips,1/30/2020
335,3,P000335,IKEA 365 Food Container 335,IKEA 365 Food Container home storage and kitchen item sold in Saudi Arabia,9597.78,IKEA,6/13/2022
336,5,P000336,Philips Avent Sterilizer 336,Philips Avent Sterilizer product sold in Saudi Arabia,11470.95,Philips,2/25/2024
337,1,P000337,Samsung Bespoke Washing Machine 337,Samsung Bespoke Washing Machine laundry appliance sold in Saudi Arabia,7140.91,Samsung,4/15/2022
338,4, P000338 ,Panasonic Water Dispenser 338,Panasonic Water Dispenser product sold in Saudi Arabia,3442.93,Panasonic,12/9/2023
339,3,P000339,Adidas Duffel Bag 339,Adidas Duffel Bag bag sold in Saudi Arabia,8706.95,Adidas,3/23/2017
340,2,P000340,Huawei Scale 340,Huawei Scale product sold in Saudi Arabia,5687.96,Huawei,3/16/2026
341,5,P000341,LG UltraGear 27 Monitor 341,LG UltraGear 27 Monitor monitor sold in Saudi Arabia,1711.08,LG,5/7/2021
342,4,P000342,Xiaomi Power Bank 20000mAh 342,Xiaomi Power Bank 20000mAh computer accessory sold in Saudi Arabia,4981.43,Xiaomi,10/19/2020
343,3,P000343,IKEA KORKEN Jar 343,IKEA KORKEN Jar home storage and kitchen item sold in Saudi Arabia,7039.67,IKEA,4/16/2023
344,1,P000344,HP 65W Adapter 344,HP 65W Adapter computer accessory sold in Saudi Arabia,5451.36,HP,3/25/2018
345,5,P000345,Nike Cap 345,Nike Cap sports accessory sold in Saudi Arabia,5340.49,Nike,7/23/2020
346,1,P000346,Nike Socks Pack 346,Nike Socks Pack sports accessory sold in Saudi Arabia,9848.62,Nike,5/22/2021
347,5,P000347,Lenovo Wireless Mouse 347,Lenovo Wireless Mouse computer accessory sold in Saudi Arabia,7204.85,Lenovo,3/7/2018
348,4,P000348,IKEA FEJKA Artificial Plant 348,IKEA FEJKA Artificial Plant product sold in Saudi Arabia,3592.69,IKEA,10/31/2017
349,5,P000349,Panasonic Cordless Phone 349,Panasonic Cordless Phone product sold in Saudi Arabia,1879.5,Panasonic,8/5/2017
350,3,P000350,Samsung Bespoke Dryer 350,Samsung Bespoke Dryer laundry appliance sold in Saudi Arabia,7729.48,Samsung,5/5/2018
351,5,P000351,Panasonic Soundbar 351,Panasonic Soundbar audio device sold in Saudi Arabia,3838.41,Panasonic,3/20/2025
352,4,P000352,Huawei Bluetooth Mouse 352,Huawei Bluetooth Mouse computer accessory sold in Saudi Arabia,4806.86,Huawei,5/22/2024
353,5,P000353,Lenovo Backpack 353,Lenovo Backpack bag sold in Saudi Arabia,7724.52,Lenovo,10/15/2017
354,3,P000354,Dell Backpack 354,Dell Backpack bag sold in Saudi Arabia,3329.75,Dell,12/5/2025
355,5,P000355,HP 90W Adapter 355,HP 90W Adapter computer accessory sold in Saudi Arabia,7216.39,HP,10/29/2017
356,5,P000356,Dell Sleeve 356,Dell Sleeve bag sold in Saudi Arabia,1382.07,Dell,12/18/2021
357,5,P000357,Samsung Jet Bot Robot Vacuum 357,Samsung Jet Bot Robot Vacuum vacuum cleaner sold in Saudi Arabia,,Samsung,9/21/2019
358,1,P000358,Philips Wake-Up Light 358,Philips Wake-Up Light product sold in Saudi Arabia,7283.58,Philips,5/5/2026
359,1,P000359,HP Webcam 359,HP Webcam computer accessory sold in Saudi Arabia,10607.69,HP,1/2/2024
360,5,P000360,Samsung Powerstick Vacuum Cleaner 360,Samsung Powerstick Vacuum Cleaner vacuum cleaner sold in Saudi Arabia,2551.5,Samsung,7/21/2016
361,4,P000361,Samsung Portable SSD T7 361,Samsung Portable SSD T7 storage device sold in Saudi Arabia,5230.04,Samsung,1/9/2017
362,5,P000362,Canon Camera Bag 362,Canon Camera Bag camera sold in Saudi Arabia,9501.27,Canon,8/4/2019
363,1,P000363,LG UltraGear 32 Monitor 363,LG UltraGear 32 Monitor monitor sold in Saudi Arabia,9805.37,LG,6/30/2022
364,2,P000364,Lenovo Sleeve 364,Lenovo Sleeve bag sold in Saudi Arabia,8905.99,Lenovo,6/13/2018
365,4,P000365,LG UltraWide 34 Monitor 365,LG UltraWide 34 Monitor monitor sold in Saudi Arabia,2757.22,LG,6/12/2021
366,1,P000366,HP Thunderbolt Dock 366,HP Thunderbolt Dock computer accessory sold in Saudi Arabia,11193.77,HP,8/5/2024
367,3,P000367,Panasonic Bluetooth Speaker 367,Panasonic Bluetooth Speaker audio device sold in Saudi Arabia,4764.72,Panasonic,1/14/2018
368,2,P000368,HP Spectre x360 Laptop 368,HP Spectre x360 Laptop laptop sold in Saudi Arabia,10184.6,HP,5/29/2018
369,1,P000369,Apple Magic Trackpad 369,Apple Magic Trackpad computer accessory sold in Saudi Arabia,3066.63,Apple,11/1/2018
370,1,P000370,Apple Studio Display 370,Apple Studio Display monitor sold in Saudi Arabia,4858.24,Apple,7/9/2022
371,1,P000371,Apple USB-C Power Adapter 371,Apple USB-C Power Adapter computer accessory sold in Saudi Arabia,5430.71,Apple,7/10/2019
372,2,P000372,Samsung Galaxy S24 Ultra 372,Samsung Galaxy S24 Ultra product sold in Saudi Arabia,7863.71,Samsung,4/23/2022
373,4,P000373,Canon Tripod Grip 373,Canon Tripod Grip camera or printer accessory sold in Saudi Arabia,876.68,Canon,11/3/2017
374,1,P000374,Philips Sonicare Electric Toothbrush 374,Philips Sonicare Electric Toothbrush personal care product sold in Saudi Arabia,391.62,Philips,10/9/2023
375,5,P000375,Xiaomi Smart Speaker IR 375,Xiaomi Smart Speaker IR audio device sold in Saudi Arabia,3147.66,Xiaomi,9/19/2018
376,4,P000376,Nike Gym Gloves 376,Nike Gym Gloves sports accessory sold in Saudi Arabia,4001.33,Nike,12/6/2024
377,3,P000377,IKEA TERTIAL Work Lamp 377,IKEA TERTIAL Work Lamp lighting product sold in Saudi Arabia,237.72,IKEA,11/8/2019
378,3,P000378,Lenovo 65W USB-C Adapter 378,Lenovo 65W USB-C Adapter computer accessory sold in Saudi Arabia,1906.51,Lenovo,10/31/2019
379,5,P000379,Philips Shaver Series 379,Philips Shaver Series personal care product sold in Saudi Arabia,6431.16,Philips,4/22/2021
380,2,P000380,HP Envy x360 Laptop 380,HP Envy x360 Laptop laptop sold in Saudi Arabia,7928.25,HP,1/3/2025
381,4,P000381,Lenovo Webcam 381,Lenovo Webcam computer accessory sold in Saudi Arabia,6821.24,Lenovo,9/26/2024
382,3,P000382,LG Gram 14 Laptop 382,LG Gram 14 Laptop laptop sold in Saudi Arabia,2822.32,LG,9/28/2020
