ProductID,SupplierID,Availability,AgreementPrice
1314,20,available,28.82
1314,243,Out of Stock,8153.83
1315,167,Available,4867.25
1315,175,OUT OF STOCK,7070.37
1315,209,available,1160.11
1315,71,Available,4590.53
1316,236,available,3337.6
1316,173,available,4100.16
1316,13,OUT OF STOCK,1624.41
1316,128,OUT OF STOCK,8087.19
1317,5,Available,2414.44
1317,103,Out of Stock,4238.95
1317,42,Available,6180.82
1317,202,Limited,3282.07
1318,166,Out of Stock,1040.98
1318,245,available,7385.85
1318,234,Limited,4364.44
1318,6,Out of Stock,3681.27
1318,60,Limited,8059.54
1319,86,Limited,2525.6
1319,11,Out of Stock,6852.25
1319,184,Available,8578.75
1319,93,Limited,8366.38
1319,237,available,186.3
1320,176,Out of Stock,3082.29
1320,188,Out of Stock,8565.75
1320,198,Limited,554.02
1320,33,Limited,3089.65
1321,88,Out of Stock,3850.82
1321,54,Available,2299.87
1322,107,Available,4706.19
1323,61,available,596.13
1324,25,OUT OF STOCK,6927.75
1324,135,Limited,6963.94
1324,239,Available,163.21
1325,175,Limited,258.62
1325,10,Limited,4442.12
1325,125,Out of Stock,7199.39
1325,81,available,4938.19
1325,13,OUT OF STOCK,4742.45
1326,50,available,6395.93
1326,247,OUT OF STOCK,8995.42
1326,244,Available,7352.17
1326,8,available,3646.33
1326,129,Available,7502.43
1327,208,Out of Stock,3155.61
1328,102,Limited,5367.76
1328,40,Limited,1646.17
1328,56,available,7909.57
1328,66,OUT OF STOCK,3020.81
1328,67,Available,2096.02
1329,23,available,2283.85
1329,44,OUT OF STOCK,2279.07
1329,129,Out of Stock,2787.41
1329,237,available,3025.24
1329,247,available,4091.78
1330,141,Limited,8763.53
1330,223,OUT OF STOCK,384.02
1330,90,Limited,1950.77
1330,166,Limited,8419.46
1331,95,Out of Stock,8413.26
1331,111,Available,3100.65
1331,185,available,2634.44
1331,145,Available,7844.33
1332,182,OUT OF STOCK,3066.6
1332,99,Out of Stock,1861.06
1332,116,Limited,1756.06
1332,17,Limited,5491.4
1333,60,OUT OF STOCK,7293.26
1333,185,Limited,4696.63
1333,238,Available,225.12
1333,177,OUT OF STOCK,7112.05
1333,51,Limited,7848.33
1334,73,available,5914.63
1334,220,OUT OF STOCK,2514.54
1335,109,Out of Stock,2144.38
1335,180,Available,4787.83
1335,77,Limited,3760.53
1335,228,Available,3402.99
1335,52,available,4203.8
1336,229,available,2408.15
1336,238,Out of Stock,8197.93
1337,49,OUT OF STOCK,479.53
1337,224,Available,7265.22
1337,61,OUT OF STOCK,6319.23
1337,53,OUT OF STOCK,601.51
1337,145,Available,4823.36
1338,136,available,8069.33
1338,159,Limited,7978.17
1338,160,OUT OF STOCK,3946.78
1338,166,Out of Stock,8417.54
1339,22,Available,463.64
1339,209,Out of Stock,8557.05
1340,131,Available,5784.84
1340,205,Out of Stock,3062.6
1341,193,Out of Stock,557.97
1341,45,Out of Stock,3777.57
1341,19,OUT OF STOCK,3908.37
1341,236,OUT OF STOCK,6751.41
1341,133,Limited,3073.69
1342,223,OUT OF STOCK,8455.6
1342,170,Available,4424.18
1342,180,available,593.22
1342,84,Limited,2136.43
1342,150,OUT OF STOCK,3072.88
1343,173,Available,1038.02
1343,242,Out of Stock,6172.11
1343,237,Out of Stock,3531.95
1343,89,OUT OF STOCK,1278.43
1343,222,Out of Stock,8042.97
1344,177,available,2702.82
1344,63,Out of Stock,582.77
1344,215,Limited,7022.77
1344,183,Available,6137.1
1344,228,Available,6142.08
1345,103,Limited,2145.11
1345,156,Available,3747.41
1345,155,OUT OF STOCK,5485.71
1345,63,available,8513.05
1346,117,Available,7817.24
1347,145,available,8376.08
1347,221,available,2574.81
1347,101,Available,2158.98
1348,235,OUT OF STOCK,8555.1
1348,121,Out of Stock,1609.89
1348,142,Available,2300.43
1349,113,Available,6000.89
1349,153,available,1389.71
1349,126,Limited,2985.41
1349,15,available,6955.96
1349,93,Out of Stock,4970.28
1350,74,Out of Stock,1307.12
1350,113,OUT OF STOCK,23.79
1350,156,available,6142.18
1350,165,Available,3430.52
1350,149,OUT OF STOCK,8698.57
1351,135,available,1903.78
1351,80,Available,7295.97
1352,198,Out of Stock,8196.15
1352,235,Limited,159.82
1352,166,Out of Stock,4108.55
1352,101,available,7452.31
1353,14,Available,206.09
1354,13,OUT OF STOCK,623.21
1354,238,OUT OF STOCK,3651.18
1355,239,Limited,444.85
1355,242,available,2173.8
1355,1,Available,2260.77
1356,10,OUT OF STOCK,1051.94
1356,96,Out of Stock,7763.17
1356,128,available,3107.56
1357,230,OUT OF STOCK,6436.1
1357,99,Out of Stock,4646.46
1358,136,Out of Stock,6068.08
1358,22,Out of Stock,7141.73
1359,178,Limited,5472.18
1359,244,Limited,5644.85
1360,168,available,7469.36
1360,188,OUT OF STOCK,6208.73
1361,103,OUT OF STOCK,1846.72
1361,146,available,8450.88
1361,230,available,2118.31
1361,122,Limited,7731.51
1362,183,Out of Stock,3596.67
1362,219,Limited,165.3
1362,64,Available,3274.8
1362,35,Out of Stock,7978.49
1363,65,Available,2041.17
1363,49,Out of Stock,5307.81
1363,29,Limited,4956.45
1364,151,Available,7293.01
1364,206,Out of Stock,6108.65
1364,62,Out of Stock,368.49
1365,216,Out of Stock,5162.68
1365,10,Out of Stock,3727.45
1365,75,Out of Stock,855.79
1366,124,Out of Stock,8232.71
1366,210,available,7093.23
1366,112,Limited,2271.06
1366,88,Available,4866.33
1367,141,Out of Stock,7625.21
1367,205,available,6147.25
1367,143,Limited,6098.34
1368,137,Limited,7692.87
1368,5,Available,6593.54
1369,134,Available,7484.14
1369,185,Out of Stock,6133.95
1369,241,Available,4797.92
1369,85,Limited,8933.83
1370,225,Available,1742.6
1370,143,Available,1757.13
1370,213,Limited,1240.31
1370,125,Out of Stock,6759.46
1371,245,Out of Stock,232.95
1372,45,Out of Stock,2092.67
1373,180,Available,1968.01
1373,95,Limited,2428.62
1373,250,OUT OF STOCK,3233.43
1373,248,Out of Stock,1502.41
1373,234,Out of Stock,5815.36
1374,214,Available,8523.09
1374,208,OUT OF STOCK,8039.42
1374,92,Available,1991.13
1375,38,OUT OF STOCK,5680.63
1375,212,available,5156
1375,133,Out of Stock,3893.32
1375,123,OUT OF STOCK,5669.63
1375,169,Limited,1122.87
1376,79,available,722.97
1376,234,available,753.18
1376,185,Limited,7012.36
1376,229,available,7065.99
1377,155,available,2302.66
1377,114,Limited,6496.67
1377,65,OUT OF STOCK,8158.49
1377,108,Available,2485.83
1378,28,available,2164.15
1378,37,Available,5464.43
1378,248,Limited,2121.24
1379,156,Out of Stock,6576.34
1380,79,Out of Stock,7772.98
1380,250,Available,3520.91
1380,60,Limited,5266.59
1381,213,OUT OF STOCK,4753.51
1381,145,Limited,1473.2
1381,86,Limited,3655.17
1381,180,Limited,8900.9
1382,27,available,473.29
1383,203,OUT OF STOCK,5852.37
1383,22,Out of Stock,1821.93
1383,64,Limited,6945.81
1383,155,Available,8672.41
1383,192,OUT OF STOCK,4545.04
1384,111,Available,7576.02
1384,50,available,2056.87
1384,159,Out of Stock,6372.62
1384,249,Out of Stock,1049.24
1385,164,OUT OF STOCK,311.8
1385,69,Available,8698.55
1385,184,available,5514.55
1386,74,available,3290.15
1386,115,Limited,7265.08
1386,211,Available,3624.26
1387,57,available,554.63
1387,215,Available,2892.52
1387,154,Out of Stock,6700.89
1387,71,Limited,190.81
1388,149,Out of Stock,268.35
1388,180,Limited,4033.21
1388,234,Out of Stock,6146.89
1389,237,available,1542.87
1389,10,Available,2536.98
1389,62,Limited,6695.69
1389,72,Available,3325.92
1390,221,Limited,1337.71
1390,149,Out of Stock,3220.5
1390,74,Limited,3258.21
1390,83,OUT OF STOCK,7608.61
1391,202,Available,1646.97
1392,169,Limited,8072.27
1392,3,available,4760.34
1392,142,Limited,553.64
1392,74,Available,4626.57
1393,175,Out of Stock,4368.53
1393,21,OUT OF STOCK,5284.51
1394,131,Out of Stock,1153.32
1394,5,Available,148.2
1394,226,Out of Stock,2909.43
1394,181,Limited,2722.01
1395,241,OUT OF STOCK,7808.14
1395,149,Available,5336.19
1395,22,Limited,3176.63
1396,90,Limited,7621.83
1396,179,Available,52.3
1396,109,Available,4930.75
1396,198,Limited,6454.75
1396,242,available,2254
1397,81,Limited,7245.77
1398,142,OUT OF STOCK,690.62
1398,38,OUT OF STOCK,4879.53
1398,70,available,5158.01
1399,152,Limited,8618.1
1400,184,Out of Stock,7233.4
1401,143,Available,3963.95
1401,159,Out of Stock,1909.12
1401,23,Limited,3459.89
1401,243,available,7700.71
1401,91,Limited,5542.67
1402,141,Out of Stock,7185.05
1402,45,available,7331.7
1403,67,available,6876.1
1404,105,Available,2006.96
1404,242,available,3592.3
1404,189,Out of Stock,8847.78
1404,174,Limited,253.71
1404,90,OUT OF STOCK,5110.38
1405,79,Available,7232.49
1405,9,OUT OF STOCK,8107.56
1405,152,Out of Stock,4643.38
1405,45,Available,2824.01
1406,168,Limited,7052.29
1406,193,Limited,5881.32
1406,42,Limited,1853.14
1406,38,Limited,4053.74
1407,243,Available,6817.85
1407,163,Out of Stock,496.07
1407,34,OUT OF STOCK,4885.28
1407,26,Out of Stock,3988.12
1407,108,available,7225.1
1408,65,Out of Stock,4925.88
1409,1,Out of Stock,6760.24
1409,93,Available,8963.55
1409,4,Limited,7429.34
1410,88,Available,4554.78
1410,167,available,1364.48
1410,71,Out of Stock,5765.15
1410,73,available,4397.45
1411,69,available,6909.92
1411,19,available,5916.78
1411,44,Limited,2033.77
1412,25,available,3472.74
1412,116,available,6596.11
1412,167,Limited,498.92
1412,200,OUT OF STOCK,6613.09
1413,116,OUT OF STOCK,5631.19
1413,107,Limited,6724.84
1414,59,OUT OF STOCK,7739.36
1414,26,OUT OF STOCK,2692.83
1414,71,available,1143.52
1414,38,available,5958.36
1415,247,OUT OF STOCK,1161.99
1415,158,Limited,6709.29
1415,42,available,3268.15
1415,82,available,6863.11
1416,242,OUT OF STOCK,8837.23
1416,26,OUT OF STOCK,6653.16
1417,169,Out of Stock,78.27
1417,131,available,951.18
1417,42,Available,558.48
1417,120,available,8586.33
1418,211,Out of Stock,7349.25
1418,156,OUT OF STOCK,1590.24
1418,160,Available,628.75
1418,131,OUT OF STOCK,3877.27
1419,189,Out of Stock,6722.94
1419,233,Out of Stock,5377.98
1419,121,Available,3557.43
1420,140,Limited,189.01
1421,23,available,5429.01
1421,19,OUT OF STOCK,7861.72
1421,223,Out of Stock,675.25
1421,242,Out of Stock,3978.01
1422,89,available,6735.04
1422,74,Limited,2349.05
1422,76,Limited,7917.85
1422,66,Limited,5437.41
1423,72,Available,3432.01
1423,228,Available,3068.52
1423,151,available,942.16
1423,89,available,6165.05
1424,188,available,8426.29
1424,246,Limited,4357.43
1424,167,Available,1456.34
1425,108,Limited,8387.3
1425,72,OUT OF STOCK,6691.83
1425,50,Available,4847.66
1425,229,OUT OF STOCK,8910.71
1426,195,Out of Stock,4012.2
1426,224,Limited,7690.15
1426,236,OUT OF STOCK,4259.79
1426,65,Out of Stock,4996.31
1427,8,available,5847.91
1427,87,available,8578.73
1427,189,OUT OF STOCK,7580.7
1427,50,OUT OF STOCK,1748.11
1428,79,Limited,7284.11
1428,228,Out of Stock,7025.06
1428,148,Out of Stock,3680.51
1428,184,Limited,2784.05
1429,136,available,511.79
1429,164,Out of Stock,960.34
1429,142,Out of Stock,5720.22
1430,231,Available,8838.57
1430,1,Out of Stock,1308.61
1431,246,Available,7993.5
1431,23,Limited,2876.03
1431,243,Limited,3537.55
1431,165,Limited,7688.71
1432,5,Out of Stock,2228.61
1432,13,OUT OF STOCK,6464.64
1432,55,Limited,3078.99
1432,160,available,6038.06
1433,204,OUT OF STOCK,482.79
1433,212,Limited,1981.13
1433,16,OUT OF STOCK,4522.12
1434,194,Out of Stock,6587.87
1434,197,Limited,6466.41
1434,102,Limited,8018.67
1434,91,Out of Stock,3474.2
1435,220,Limited,7894.42
1435,6,OUT OF STOCK,2005.08
1435,235,OUT OF STOCK,2760.87
1435,152,Out of Stock,184.19
1435,176,OUT OF STOCK,328.33
1436,232,Out of Stock,8201.52
1437,145,Limited,156.61
1437,169,Available,3726.09
1437,210,Limited,6643.99
1437,235,Limited,5795.22
1437,161,available,7061.69
1438,150,Out of Stock,3382.76
1438,184,Out of Stock,4470.27
1438,127,Out of Stock,5816.08
1438,73,available,2268.32
1438,243,Limited,6887.24
1439,100,Limited,7344.97
1439,36,OUT OF STOCK,7964.35
1439,241,Available,973.02
1439,121,Available,3448.83
1439,138,available,4468.8
1440,23,OUT OF STOCK,6838.57
1440,161,available,5323.32
1440,10,available,3282.07
1441,67,available,7189.62
1442,11,OUT OF STOCK,5818.12
1442,55,Limited,5782.57
1442,183,available,1250.3
1442,21,Available,6123.33
1443,220,OUT OF STOCK,2631.54
1443,92,Available,6964.67
1443,159,Out of Stock,3795.76
1443,157,Limited,3961.91
1443,133,Out of Stock,2302.45
1444,215,Out of Stock,1950.53
1444,196,OUT OF STOCK,1873.85
1444,71,available,3746.36
1445,63,Out of Stock,4397.06
1445,215,Out of Stock,7529.17
1446,75,Out of Stock,7210.08
1446,246,Out of Stock,2283.2
1446,47,Limited,1713.83
1447,66,OUT OF STOCK,8974.67
1448,172,OUT OF STOCK,5288.47
1448,142,OUT OF STOCK,8638.71
1448,37,Out of Stock,6670.14
1449,113,available,6867.57
1450,138,Limited,6180.62
1450,237,Limited,5617.26
1450,154,Out of Stock,7291.62
1451,28,Limited,6033.94
1452,130,Out of Stock,2765.15
1452,80,Out of Stock,4170.96
1452,31,Limited,3436.27
1452,120,Out of Stock,3520.25
1453,198,Available,7962
1453,246,Available,2045.17
1453,32,Available,6459.63
1454,242,available,2863.6
1454,162,OUT OF STOCK,4419.5
1454,247,OUT OF STOCK,2011.33
1455,107,Out of Stock,6904.64
1455,193,Limited,617.71
1456,196,Limited,1534.04
1456,43,Limited,507.85
1456,150,Available,3819.15
1456,132,available,4990.53
1456,210,available,6595.74
1457,159,Limited,6146.83
1457,112,Out of Stock,8666.84
1458,15,OUT OF STOCK,1756.29
1458,246,Limited,1311.55
1458,238,Limited,5672.12
1459,94,available,3364.75
1459,145,Out of Stock,2324.16
1460,84,OUT OF STOCK,6772.9
1461,74,available,3397.44
1462,59,available,3969.2
1462,189,OUT OF STOCK,3101.66
1462,41,Out of Stock,4765.06
1462,118,Out of Stock,8148.12
1462,85,Out of Stock,8156.12
1463,79,available,7581.23
1463,57,Limited,5316.7
1463,220,available,13.65
1464,26,available,6578.22
1464,55,Available,7401.26
1464,51,Out of Stock,2616.9
1465,10,Out of Stock,7732.24
1466,164,Available,2064.82
1466,3,Out of Stock,5948.18
1466,201,available,2598.45
1466,11,Limited,7448.46
1466,177,Available,6528.54
1467,152,OUT OF STOCK,4791.76
1468,175,Out of Stock,978.64
1468,65,Available,2776.87
1468,76,Limited,8473.82
1468,181,Limited,2103.33
1468,238,Limited,4800.44
1469,99,available,7121.11
1469,146,OUT OF STOCK,2096.49
1469,80,OUT OF STOCK,6128.3
1469,132,Available,2577.93
1469,104,available,6575.49
1470,200,Available,370.02
1470,23,Available,-5
1470,250,Available,1327.79
1470,22,available,3760.42
1471,3,available,4320.83
1472,213,Out of Stock,8028.41
1473,151,Limited,8081.98
1474,210,available,4419.69
1475,122,Available,4730.78
1475,218,available,1764.76
1475,115,Out of Stock,6946.22
1475,33,OUT OF STOCK,8017.36
1476,240,Out of Stock,139.74
1476,8,Limited,4639.75
1476,177,Out of Stock,3907.56
1476,151,OUT OF STOCK,8505.05
1477,117,Limited,4823.14
1477,130,Available,7993.77
1478,30,Available,5920.53
1478,144,OUT OF STOCK,6467.14
1478,199,available,
1478,193,Available,8926.7
1478,227,Limited,6242.74
1479,16,Limited,503.78
1479,89,Out of Stock,2419.1
1479,174,Limited,8724.37
1480,232,OUT OF STOCK,2798.46
1480,12,Out of Stock,452.05
1480,59,available,921.36
1480,205,Out of Stock,8433.51
1480,145,Limited,550.42
1481,216,Available,1167.2
1481,40,available,8356.68
1481,103,Out of Stock,5567.25
1482,55,Out of Stock,1899.05
1482,2,Limited,4791.63
1482,25,Available,1597.55
1482,190,OUT OF STOCK,1312.81
1482,217,Limited,8968.72
1483,107,Out of Stock,5619.97
1483,88,available,3084.33
1484,223,available,7865.08
1484,220,Out of Stock,1231.55
1484,197,OUT OF STOCK,4514.71
1484,67,Out of Stock,6373.93
1484,77,OUT OF STOCK,3675.27
1485,227,available,1084.77
1485,95,OUT OF STOCK,196.51
1485,39,OUT OF STOCK,190.66
1485,154,Available,7133.58
1485,93,Available,7344.99
1486,73,OUT OF STOCK,8208.29
1486,151,Available,5513.71
1486,95,OUT OF STOCK,290.17
1486,184,available,6881.23
1486,200,Limited,7421.71
1487,183,Limited,539.11
1487,131,OUT OF STOCK,4984.15
1487,51,OUT OF STOCK,7470.39
1487,31,Available,7475.29
1488,33,Limited,7409.08
1489,4,OUT OF STOCK,4974.85
1489,49,OUT OF STOCK,8366.15
1489,218,Out of Stock,1470.77
1489,224,OUT OF STOCK,8547.28
1490,106,Available,6083.05
1490,61,OUT OF STOCK,7153.33
1490,171,Limited,2130.62
1490,194,available,2967.67
1490,92,available,6008.36
1491,158,Out of Stock,932.01
1492,214,Out of Stock,8016.65
1492,184,OUT OF STOCK,3138.8
1492,237,available,1874.58
1492,72,Available,1962.61
1492,52,Limited,7786.93
1493,231,Available,7381.69
1494,75,available,7969.69
1494,185,Available,3975.62
1494,83,available,6260.13
1494,212,OUT OF STOCK,6512.04
1494,1,Out of Stock,4105.86
1495,2,available,7435.52
1496,34,available,3643.84
1496,48,available,4414.55
1496,228,OUT OF STOCK,1366.17
1496,17,Out of Stock,0
1496,12,Out of Stock,489.57
1497,193,Limited,7192.99
1497,7,Available,7308.45
1497,81,available,2588.28
1497,48,OUT OF STOCK,630.66
1498,180,Out of Stock,3348.58
1498,72,Out of Stock,1671.69
1499,131,OUT OF STOCK,466.51
1499,98,Out of Stock,4591.15
1499,28,OUT OF STOCK,4340.47
1500,83,Out of Stock,5472.22
1501,45,Out of Stock,4605.56
1501,143,available,4868.21
1501,130,available,3816.87
1501,60,available,8166.32
1502,39,Limited,3796.29
1502,222,available,5946.15
1503,156,available,3567.51
1503,86,Out of Stock,5576.02
1503,136,available,7253.31
1504,123,Limited,5465.73
1504,58,OUT OF STOCK,1313.8
1504,97,Available,6801.22
1504,8,Limited,7266.08
1505,151,Limited,7743.73
1505,153,Out of Stock,445.1
1505,36,Limited,6301.6
1505,38,Out of Stock,7721.13
1506,143,Limited,3277.51
1507,60,Limited,2870.95
1507,62,available,3869.47
1507,67,Out of Stock,5724.28
1507,230,Available,4404.42
1508,238,available,4737.11
1509,247,Limited,3249.16
1510,70,Limited,3971.25
1511,243,OUT OF STOCK,4622.95
1512,97,Available,1435.96
1513,161,Available,7367.26
1513,124,OUT OF STOCK,2925.98
1513,82,Out of Stock,5557.21
1513,3,Limited,2267.21
1513,75,OUT OF STOCK,6299.27
1514,130,available,2588.39
1514,156,OUT OF STOCK,3939.64
1515,156,Available,3423.74
1515,153,OUT OF STOCK,2306.46
1516,172,Out of Stock,1391.79
1516,199,Limited,2337.22
1517,88,Limited,2883.17
1517,140,Limited,5530.87
1517,203,Available,3810.66
1517,153,Available,6446.51
1518,220,Out of Stock,3803.58
1518,116,Available,6743.66
1519,183,Limited,5777.21
1519,74,Limited,136.15
1519,195,Out of Stock,3947.63
1520,98,OUT OF STOCK,4780.2
1520,242,available,571.65
1520,235,Available,7877.64
1520,41,OUT OF STOCK,3347.36
1520,219,OUT OF STOCK,3980.82
1521,194,Out of Stock,5272.89
1521,105,Limited,5387.2
1521,97,OUT OF STOCK,8973.82
1521,32,OUT OF STOCK,6437.62
1521,199,OUT OF STOCK,2825
1522,16,Out of Stock,7484.38
1522,12,Limited,6554.81
1522,27,Out of Stock,8439.25
1522,153,OUT OF STOCK,5649.72
1523,76,Limited,2739.56
1524,167,OUT OF STOCK,7786.26
1524,40,available,323.86
1524,79,Out of Stock,2500.73
1525,153,Out of Stock,5436
1525,78,Available,5198.2
1525,111,available,661.53
1525,112,Limited,4529.94
1525,192,Available,4624.54
1526,212,available,1165.42
1526,217,OUT OF STOCK,2663.31
1526,185,Out of Stock,7025.03
1526,203,Limited,7673.69
1526,27,Available,1638.92
1527,178,available,5698.47
1527,62,available,3580.64
1527,15,available,1348.24
1527,52,Available,6675.87
1527,159,Out of Stock,3083.97
1528,199,Limited,2179.08
1528,226,OUT OF STOCK,1784.7
1528,33,available,7995.37
1529,195,OUT OF STOCK,4758.51
1530,211,available,5597.13
1531,52,Limited,1898.89
1532,26,Out of Stock,2855.25
1532,35,Available,2068.82
1532,214,Available,7178.48
1532,230,Out of Stock,3692.33
1533,198,Available,511.14
1533,183,Limited,4217.61
1533,59,Available,7928.76
1533,7,OUT OF STOCK,3553.15
1533,38,Out of Stock,4541.46
1534,46,Limited,2707.37
1534,194,available,3542.48
1534,134,available,2464.9
1534,210,OUT OF STOCK,3638.3
1534,18,Limited,370.72
1535,165,Available,8821.45
1536,193,Available,1918.29
1536,157,OUT OF STOCK,111.24
1536,41,OUT OF STOCK,5556.45
1536,4,Out of Stock,8117.9
1536,139,OUT OF STOCK,5136.07
1537,69,Available,3127.94
1537,205,Out of Stock,6415.63
1537,67,Limited,3572.55
1537,228,Available,7642.03
1538,240,Limited,1644.24
1538,165,OUT OF STOCK,3937.66
1538,55,OUT OF STOCK,1633.37
1538,1,Out of Stock,1919.22
1539,167,OUT OF STOCK,1480.45
1539,221,Limited,5786.13
1539,209,Limited,7791.32
1539,122,OUT OF STOCK,54.73
1540,26,Available,2123.03
1541,101,Available,2904.36
1542,85,available,2631.86
1542,114,available,4010.6
1543,37,OUT OF STOCK,2413.2
1543,141,available,6914.6
1544,211,OUT OF STOCK,795.01
1544,68,OUT OF STOCK,4432.5
1544,26,Available,5603.58
1545,91,Limited,1403.93
1545,71,Out of Stock,2767.37
1545,170,OUT OF STOCK,1422.12
1545,75,available,1301.27
1545,28,Out of Stock,6912.73
1546,194,Available,7627.85
1546,19,Out of Stock,6062.75
1546,48,Out of Stock,7912.01
1546,215,available,531.21
1546,197,Limited,7801.61
1547,2,OUT OF STOCK,1738.8
1547,65,OUT OF STOCK,5054.73
1548,229,OUT OF STOCK,8717.9
1548,219,available,6139.76
1548,43,Limited,1582.63
1548,60,OUT OF STOCK,2534.79
1548,124,Limited,1261.17
1549,127,Out of Stock,1816.84
1549,64,OUT OF STOCK,8622.75
1549,36,Out of Stock,4935.94
1549,224,available,6931.14
1550,42,Limited,3526.89
1550,93,available,1036.74
1551,72,available,8082.35
1551,65,Available,540.45
1551,74,Available,6490.46
1551,225,Limited,1486
1551,230,Available,6633.19
1552,4,OUT OF STOCK,8951.69
1552,72,Out of Stock,8489.73
1553,143,available,5326.06
1553,209,Limited,2002.01
1553,152,Limited,351.34
1553,171,Out of Stock,336.76
1554,46,available,6255.38
1555,152,Available,7513.73
1556,36,Out of Stock,7746.57
1556,68,OUT OF STOCK,3331.22
1556,200,OUT OF STOCK,7471.07
1557,228,available,6832.14
1557,27,OUT OF STOCK,170.83
1557,86,OUT OF STOCK,6338.27
1558,18,OUT OF STOCK,647.66
1559,56,Limited,3532.03
1560,157,Out of Stock,4344.86
1560,181,available,3370.51
1561,134,Available,2456.7
1561,5,available,6947.16
1561,53,Out of Stock,912.28
1561,110,OUT OF STOCK,1390.83
1562,203,Out of Stock,5366.26
1562,104,OUT OF STOCK,1166.65
1563,48,OUT OF STOCK,2142.98
1563,53,OUT OF STOCK,3094.19
1563,55,Available,2130.43
1563,150,Available,2291.78
1564,114,available,4434.4
1564,78,Available,3103.16
1564,53,Limited,4368.92
1565,41,Out of Stock,5720.73
1565,146,Out of Stock,1809.3
1566,217,OUT OF STOCK,3681.51
1567,91,OUT OF STOCK,8501.4
1567,90,Out of Stock,3289.64
1568,108,Limited,1885.87
1568,99,Out of Stock,1242.75
1568,120,Out of Stock,6081.27
1568,103,Out of Stock,4333.08
1569,75,Available,848.01
1569,179,Out of Stock,590.3
1569,195,OUT OF STOCK,4980
1569,217,Available,7713.84
1570,65,Limited,2685.08
1571,185,Limited,8770.62
1571,11,Limited,716.94
1571,49,Out of Stock,2807.55
1571,100,OUT OF STOCK,7196.19
1572,191,OUT OF STOCK,1426.67
1572,55,Out of Stock,1117.29
1573,99,OUT OF STOCK,3706.09
1574,192,OUT OF STOCK,1332.9
1574,176,Out of Stock,7436
1574,71,available,2277.26
1575,63,Available,8163.45
1575,23,OUT OF STOCK,3107.32
1575,133,OUT OF STOCK,1802.72
1576,185,Available,1474.06
1576,51,Available,8316.96
1577,120,OUT OF STOCK,4354.11
1577,132,OUT OF STOCK,4638.18
1578,114,Limited,4646.6
1579,84,Out of Stock,1210.67
1580,195,available,6070.77
1581,147,OUT OF STOCK,7279.96
1581,56,Available,1497.84
1581,191,Out of Stock,4054.17
1581,239,Available,3146.75
1581,214,available,4384.97
1582,197,Available,4107.31
1582,171,available,6013.42
1583,211,Out of Stock,1711.08
1584,111,Available,
1584,226,available,8255.15
1584,139,OUT OF STOCK,567.99
1585,246,OUT OF STOCK,-5
1585,33,OUT OF STOCK,6765.97
1585,242,Available,2931.41
1585,80,OUT OF STOCK,2798.76
1585,119,Out of Stock,1888.91
1586,10,Available,664.54
1587,231,available,3704.07
1587,133,OUT OF STOCK,2755.26
1587,179,available,8109.35
1587,170,Out of Stock,8805.19
1588,62,available,8093.94
1588,124,OUT OF STOCK,8938.7
1588,15,Out of Stock,137.36
1588,201,Out of Stock,6697.68
1589,208,available,6838.77
1589,249,Available,5629.93
1589,21,Available,7457.1
1589,3,Out of Stock,3821.25
1589,23,OUT OF STOCK,8639.34
1590,230,Available,1558.56
1590,232,Available,1373.18
1591,25,Available,7373.86
1591,31,Available,6383.63
1591,55,Limited,1756.72
1592,164,available,229.04
1592,126,Available,1528.06
1593,125,Limited,2439.3
1593,41,available,1586.42
1594,41,Out of Stock,3055.19
1594,185,Out of Stock,1214.73
1595,179,available,3686.53
1595,111,Limited,4926.46
1596,81,available,2687.8
1596,5,Out of Stock,4927.54
1597,184,Out of Stock,8884.07
1597,10,OUT OF STOCK,1324.46
1597,225,available,5147.36
1598,168,Out of Stock,1787.25
1599,69,Limited,1424.68
1599,120,OUT OF STOCK,5962.52
1599,187,available,1120.07
1599,4,OUT OF STOCK,7749.17
1600,53,Available,2888.14
1600,130,available,4459.77
1600,111,Limited,6477.07
1601,65,available,5541.45
1601,179,Out of Stock,2640.77
1601,81,Out of Stock,4007.86
1601,89,Out of Stock,8590.95
1602,136,available,2747.98
1603,165,available,12.29
1603,206,Limited,3228.04
1603,121,Limited,2899.52
1603,31,Limited,501.65
1604,240,available,6514.66
1604,221,available,554.42
1605,94,available,619.85
1605,177,OUT OF STOCK,5388.67
1605,228,Out of Stock,6900.07
1606,187,Available,7976.36
1607,204,Out of Stock,2937.71
1607,48,Out of Stock,2837.91
1608,77,OUT OF STOCK,7192.79
1608,73,Available,6900.93
1609,149,available,86.76
1609,187,Available,5331.74
1609,206,OUT OF STOCK,5005.37
1609,18,available,8921.7
1609,159,available,5895.2
1610,67,Out of Stock,4113.9
1611,82,OUT OF STOCK,284.94
1611,57,Available,2134.4
1611,87,available,225.25
1611,164,OUT OF STOCK,274.08
1611,15,Available,8531.87
1612,249,Available,8033.79
1612,236,available,4744.78
1612,20,Limited,669.6
1613,66,Available,5727.58
1613,58,Available,4480.01
1613,127,OUT OF STOCK,1789.77
1614,149,available,4359.79
1615,12,Limited,6359.69
1615,224,Available,1162.95
1616,109,Out of Stock,5527.83
1616,230,Available,8333.09
1616,17,Available,4060.24
1616,208,Limited,5340.22
1616,214,OUT OF STOCK,6706.39
1617,133,available,8539.2
1617,203,available,8756.54
