OrderID,CustomerID,ShippingAddressID,ShippingCompanyID,OrderDate,OrderStatus,TotalAmount
528,2135,4293,2,6/25/2023,pending,3464.45
529,4325,8644,3,6/3/2024,Return Requested,3297
530,1113,2253,6,9/18/2023,Shipped,3870.53
531,4235,8468,3,4/21/2022,Return Requested,6504.82
532,1912,3863,5,2/10/2022,Return Requested,1703.57
533,1205,2450,6,2/8/2025,Pending,2813.57
534,4519,9028,4,12/6/2023,Shipped,8342.7
535,1778,3583,5,7/4/2021,pending,8491.71
536,3813,7611,5,1/30/2022,Cancelled,0
537,1047,2111,3,3/7/2024,Return Requested,817.53
538,1617,3274,1,10/25/2020,DELIVERED,4920.81
539,89,193,1,7/10/2024,DELIVERED,6534.2
540,2385,4786,3,8/5/2023,Pending,5018.5
541,1589,3207,5,9/14/2023,Return Requested,2521.67
542,275,557,4,11/1/2024,Return Requested,5070.72
543,34,72,6,6/14/2023,Pending,10862.82
544,2572,5157,2,5/15/2021,Delivered,7029.75
545,3456,6901,4,2/9/2021,Delivered,8361.5
546,4636,9252,1,12/6/2020,Pending,10287.95
547,1810,3649,6,3/29/2023,DELIVERED,9198.86
548,739,1503,2,7/11/2021,DELIVERED,4595.55
549,2398,4815,5,1/8/2025,Shipped,120.46
550,3650,7291,3,1/29/2023,DELIVERED,4253.52
551,1892,3818,3,5/18/2022,Cancelled,0
552,4983,9922,6,6/5/2024,Cancelled,0
553,1706,3445,6,8/23/2021,pending,9054.03
554,4346,8686,3,4/19/2022,Shipped,10248.7
555,2895,5797,1,8/12/2023,Pending,11443.49
556,1834,3699,2,12/26/2021,Cancelled,0
557,719,1462,2,4/13/2023,Return Requested,5057.3
558,522,1057,5,4/13/2023,pending,8982.81
559,3684,7358,6,5/31/2022,Shipped,6576.28
560,883,1796,6,11/27/2024,DELIVERED,7258.87
561,5015,9988,6,10/12/2023,Shipped,2685.44
562,716,1457,2,2/22/2021,Pending,2672.09
563,1403,2816,6,4/1/2021,DELIVERED,5258.24
564,1712,3457,6,1/6/2022,DELIVERED,396.85
565,1795,3615,4,9/12/2021,Return Requested,4066.75
566,677,1372,1,7/1/2023,DELIVERED,8165.75
567,819,1670,5,6/20/2022,Pending,4881.58
568,106,228,5,11/2/2022,Cancelled,0
569,2470,4950,1,6/5/2023,Return Requested,2022.28
570,3170,6348,4,11/10/2021,Shipped,5635.31
571,3430,6853,6,1/1/2024,Return Requested,1575.15
572,2837,5686,1,11/15/2022,Cancelled,0
573,1877,3789,1,5/17/2021,Delivered,7485.97
574,3133,6279,1,6/18/2024,Return Requested,372.25
575,776,1583,4,6/14/2023,Pending,4758.54
576,370,747,4,11/28/2021,pending,6794.48
577,4369,8732,2,7/28/2021,Shipped,373.87
578,3696,7385,4,12/2/2021,DELIVERED,7730.86
579,2687,5394,3,2/27/2025,Cancelled,0
580,2211,4438,1,9/27/2024,Pending,1671.61
581,4835,9639,4,11/4/2021,DELIVERED,5567.3
582,2830,5674,6,2/12/2025,Shipped,650.9
583,3078,6168,1,12/12/2022,pending,4580.29
584,3347,6693,1,5/13/2022,Delivered,2579.34
585,4426,8856,2,10/6/2021,DELIVERED,3955.81
586,1383,2780,6,10/14/2024,Cancelled,0
587,3156,6326,5,7/19/2021,Pending,9146.7
588,996,2011,6,4/20/2021,Delivered,4580.56
589,4998,9949,3,7/10/2024,Pending,9036.52
590,2576,5167,4,12/4/2023,Cancelled,0
591,1309,2640,3,9/3/2023,Return Requested,9991.5
592,4898,9764,3,7/12/2024,Cancelled,0
593,2029,4081,3,3/23/2021,Cancelled,0
594,1684,3405,5,11/9/2020,Pending,3064.64
595,4205,8405,1,1/23/2024,Pending,1028.78
596,3344,6689,2,4/8/2022,Cancelled,0
597,4702,9383,4,2/1/2025,Delivered,281.63
598,1482,2980,5,2/1/2021,pending,6496.06
599,3414,6822,2,10/25/2023,Pending,11998.9
600,2313,4634,2,6/23/2023,Delivered,4232.03
601,2684,5386,4,10/6/2023,Shipped,7819.22
602,3436,6866,4,5/23/2024,DELIVERED,9385.73
603,1465,2946,5,4/16/2024,pending,7838.47
604,3811,7608,4,12/6/2020,Pending,9063.09
605,4346,8687,5,8/21/2023,Pending,11397.86
606,3845,7670,4,5/1/2024,Delivered,2432.36
607,1701,3436,5,9/29/2023,Return Requested,293.54
608,3982,7948,4,9/11/2022,Shipped,1870.97
609,2793,5602,4,12/23/2020,Cancelled,0
610,4784,9544,1,8/7/2024,pending,1558.34
611,857,1741,3,12/14/2022,pending,8050.03
612,1395,2802,3,6/12/2024,Return Requested,6789.44
613,3483,6960,2,11/12/2023,Return Requested,2654.68
614,4649,9274,5,4/29/2023,Shipped,8408.61
615,4487,8966,5,5/20/2022,Delivered,9214.43
616,2139,4299,4,10/23/2020,pending,2055.08
617,317,639,5,6/22/2022,Return Requested,7306.61
618,2022,4066,3,12/31/2025,Delivered,8987.71
619,415,828,6,6/20/2022,DELIVERED,1418.67
620,313,633,5,8/13/2022,DELIVERED,9840.65
621,2440,4899,5,10/31/2022,pending,11578.41
622,2969,5935,2,8/21/2023,Return Requested,1341.78
623,4892,9752,6,6/9/2024,Shipped,356.86
624,1650,3339,2,2/18/2025,Pending,3777.89
625,2,5,2,8/3/2023,Cancelled,0
626,3533,7058,3,11/12/2020,Delivered,8144.3
627,3868,7718,1,6/15/2022,DELIVERED,11500.17
628,2565,5142,4,5/19/2021,Pending,4790.02
629,1534,3090,2,7/21/2021,Shipped,8594.43
630,3024,6044,1,8/12/2024,Pending,958.16
631,3610,7205,2,12/17/2021,Delivered,8302.84
632,5001,9959,5,11/1/2021,Delivered,7545.55
633,4097,8187,2,11/29/2020,Pending,1267.72
634,3923,7827,6,11/25/2023,Pending,9281.15
635,1255,2536,3,7/7/2022,Cancelled,0
636,1376,2764,6,2/15/2022,Cancelled,0
637,1303,2627,3,12/10/2020,Cancelled,0
638,3249,6508,5,11/21/2023,Shipped,10211
639,3481,6955,2,3/25/2024,Pending,7224.92
640,2518,5049,6,12/21/2023,Delivered,1496.61
641,2982,5962,2,7/28/2023,pending,11806.94
642,2560,5131,4,10/19/2023,pending,9402.49
643,1255,2536,6,10/17/2023,Cancelled,0
644,1632,3307,3,4/20/2023,Cancelled,0
645,3995,7973,6,8/19/2021,Delivered,4199.08
646,4513,9017,3,10/7/2022,pending,5169.12
647,1373,2758,2,12/18/2022,Delivered,4478.32
648,4955,9876,4,2/27/2021,DELIVERED,6096.23
649,1292,2607,2,1/10/2024,Delivered,4127.71
650,3860,7704,5,12/20/2021,DELIVERED,10202.43
651,4024,8035,2,7/12/2023,Cancelled,0
652,795,1621,2,3/8/2025,Delivered,9876.85
653,4449,8900,3,8/20/2022,pending,1311.19
654,565,1147,5,9/16/2024,Cancelled,0
655,3306,6621,4,10/25/2022,Cancelled,0
656,3992,7967,1,12/10/2024,Shipped,11531.41
657,1555,3139,5,4/16/2024,DELIVERED,7645.24
658,4379,8757,1,11/11/2022,Delivered,9953.05
659,981,1986,4,6/14/2021,pending,8502.34
660,4092,8179,6,10/4/2021,Return Requested,5254.07
661,668,1352,5,2/26/2023,Cancelled,0
662,1654,3348,4,2/24/2023,DELIVERED,8818.85
663,1983,3996,1,1/13/2022,Return Requested,11587.41
664,1049,2114,1,12/14/2020,pending,3277.48
665,4223,8439,1,6/3/2024,Return Requested,9707.98
666,883,1796,1,3/13/2022,Pending,6481.17
667,2897,5799,4,3/31/2024,Return Requested,5827.8
668,3006,6007,5,10/26/2021,Return Requested,5255.12
669,981,1986,6,2/18/2025,DELIVERED,8785.76
670,4089,8171,1,11/16/2023,DELIVERED,3257.33
671,4433,8870,6,1/14/2021,Return Requested,10227.97
672,4711,9399,1,9/23/2024,Shipped,9977.24
673,4792,9562,6,2/8/2025,DELIVERED,1085.62
674,3276,6563,6,10/23/2020,pending,10585.49
675,4158,8318,1,10/31/2022,DELIVERED,2964.17
676,711,1447,3,3/27/2021,Shipped,5603.27
677,45,95,1,1/1/2025,Delivered,7343.46
678,1523,3070,5,8/26/2022,Return Requested,4578.92
679,1951,3940,4,6/21/2021,Pending,392.96
680,5019,9993,1,11/8/2023,Pending,10218.89
681,1301,2624,5,7/21/2021,Return Requested,2222.99
682,567,1151,4,3/1/2025,Shipped,2584.83
683,2674,5367,5,8/31/2022,pending,9584.1
684,775,1580,6,9/6/2022,Cancelled,0
685,919,1866,5,2/14/2025,Shipped,4117.05
686,4938,9840,5,8/27/2024,Delivered,10569.82
687,4037,8063,4,10/2/2021,Cancelled,0
688,1810,3648,5,9/1/2024,Delivered,8429.15
689,1234,2500,2,9/12/2023,pending,3351.41
690,2443,4904,3,9/5/2024,Shipped,171.31
691,3922,7825,3,2/11/2023,Delivered,11379.35
692,4332,8663,5,2/24/2023,Shipped,1073.07
693,3635,7260,3,10/25/2020,Return Requested,8654.89
694,4412,8826,5,4/6/2022,Delivered,5888.51
695,3420,6834,5,6/22/2022,DELIVERED,9110.07
696,802,1635,3,9/23/2023,pending,8302.78
697,4619,9221,3,7/15/2021,Shipped,7768.54
698,2146,4313,4,4/24/2024,Delivered,5915.31
699,3045,6096,2,2/3/2021,DELIVERED,9525.55
700,2862,5725,3,12/30/2024,Shipped,1161.99
701,4998,9951,6,5/19/2023,DELIVERED,2698.08
702,715,1455,4,5/16/2023,pending,8316.86
703,1006,2034,1,4/11/2024,Delivered,3709.16
704,534,1078,1,11/13/2022,DELIVERED,6999.59
705,751,1529,5,3/18/2024,pending,5705.46
706,3347,6693,5,9/16/2021,Cancelled,0
707,3841,7661,5,2/9/2021,Return Requested,6394.52
708,1171,2372,2,2/17/2022,Pending,5134.77
709,1121,2267,3,10/18/2022,Delivered,8963.93
710,4161,8323,6,1/17/2024,Delivered,4002.96
711,1065,2150,6,12/1/2020,Cancelled,0
712,4700,9378,1,2/25/2025,Cancelled,0
713,3105,6223,6,2/10/2025,Return Requested,8449.12
714,3892,7764,6,10/11/2021,pending,3287.45
715,4765,9505,6,11/26/2022,Cancelled,0
716,738,1502,2,4/10/2022,DELIVERED,3054.27
717,4699,9373,3,2/10/2022,Shipped,1491.84
718,4211,8416,1,2/18/2021,DELIVERED,2351.38
719,3651,7292,5,5/27/2024,Return Requested,1478.68
720,4399,8798,6,8/1/2023,pending,6453.57
721,3846,7672,6,9/25/2021,Cancelled,0
722,1896,3827,5,2/5/2021,Delivered,9158.17
723,1226,2485,2,12/6/2020,Cancelled,0
724,2408,4837,2,6/16/2021,Return Requested,2262.54
725,13,24,2,4/24/2024,Return Requested,2635.8
726,863,1754,2,8/23/2024,pending,5836.17
727,2404,4828,3,4/25/2021,pending,8708.79
728,48,102,5,8/16/2024,pending,11720.45
729,3994,7971,5,11/23/2021,Shipped,6319.41
730,4845,9662,4,9/7/2023,Delivered,3431.83
731,4673,9321,5,3/16/2021,Cancelled,0
732,3919,7819,2,5/21/2021,DELIVERED,1251.29
733,1629,3298,1,5/25/2023,DELIVERED,2369.71
734,1170,2370,2,9/22/2022,DELIVERED,2768.42
735,1361,2732,2,9/20/2024,pending,2194.33
736,1018,2058,5,2/11/2023,Shipped,219.07
737,1177,2381,5,12/6/2023,Pending,6432.91
738,802,1634,5,1/9/2023,Pending,3328.02
739,4530,9051,6,1/30/2022,pending,11692.82
740,711,1449,1,12/7/2022,Delivered,6662.64
741,2878,5762,5,5/29/2023,DELIVERED,8384.14
742,1815,3661,6,2/9/2023,Cancelled,0
743,3123,6257,3,12/16/2022,Shipped,1559.04
744,3706,7404,4,4/8/2022,Delivered,10428.11
745,3680,7351,3,6/23/2023,DELIVERED,5916
746,1659,3359,4,6/22/2024,Pending,10479
747,1674,3384,2,4/10/2022,DELIVERED,6910.07
748,1719,3472,5,1/22/2023,DELIVERED,5659.29
749,3282,6574,5,4/1/2021,Delivered,5313.6
750,801,1632,2,6/6/2022,Return Requested,2253.15
751,837,1703,2,12/7/2022,Return Requested,663.95
752,332,669,5,8/25/2023,pending,11295.71
753,4928,9820,5,10/24/2021,Delivered,5758.86
754,4955,9876,3,7/6/2021,Shipped,9874.28
755,852,1730,1,8/28/2021,Shipped,4838.45
756,213,444,2,8/27/2023,Pending,935.28
757,2766,5545,2,12/11/2021,Return Requested,7571.88
758,4700,9376,5,12/10/2022,Delivered,690.63
759,3872,7729,3,2/1/2024,Delivered,1832.91
760,3633,7254,1,11/18/2024,pending,6775.93
761,4961,9884,5,11/12/2024,Shipped,3680.83
762,4199,8394,3,6/16/2023,Delivered,11927.32
763,4281,8556,2,1/6/2022,Delivered,1465.5
764,4358,8707,3,5/5/2023,pending,9185.1
765,1493,3003,5,9/1/2021,DELIVERED,7295.5
766,2046,4116,3,5/1/2023,Pending,9499.35
767,401,808,3,11/29/2020,Cancelled,0
768,4132,8259,4,9/7/2024,Pending,2746.96
769,945,1913,1,2/10/2022,DELIVERED,6294.74
770,2568,5148,5,6/22/2022,Cancelled,0
771,1831,3693,4,5/24/2022,DELIVERED,5433.65
772,3060,6130,4,11/1/2024,DELIVERED,5340.52
773,76,160,1,3/3/2021,DELIVERED,10328.99
774,1651,3342,6,5/18/2024,Cancelled,0
775,581,1179,2,8/15/2022,Pending,11880.87
776,2197,4407,3,3/21/2021,pending,3699.29
777,3127,6264,3,2/16/2024,pending,7471.28
778,4616,9215,2,3/27/2023,Return Requested,7335.09
779,3691,7375,6,2/5/2025,Cancelled,0
780,3644,7281,1,12/15/2024,pending,8894.07
781,658,1329,5,9/7/2024,pending,11373.7
782,602,1218,2,11/1/2023,Pending,2533.07
783,837,1701,1,9/26/2022,DELIVERED,2571.75
784,3664,7316,1,1/10/2021,pending,7942.12
785,756,1538,4,4/9/2024,DELIVERED,1926.83
786,3880,7742,5,8/8/2023,Shipped,2127.07
787,2460,4936,6,7/19/2021,DELIVERED,947.03
788,1828,3689,5,6/3/2024,Return Requested,81.97
789,1013,2049,1,4/16/2021,Shipped,5433.52
790,59,122,4,4/7/2021,Pending,7146.04
791,2990,5976,3,4/5/2024,pending,3530.55
792,1405,2820,6,6/3/2024,pending,2816.14
793,4746,9462,1,12/6/2023,Shipped,8498.12
794,4340,8677,5,4/27/2021,DELIVERED,8450.7
795,237,488,1,6/16/2021,DELIVERED,5475.67
796,2051,4125,4,1/12/2021,pending,8264.25
797,838,1704,6,7/14/2022,DELIVERED,11090.74
798,3428,6849,5,1/15/2022,Return Requested,9464.54
799,949,1917,3,12/4/2021,Shipped,7519.44
800,2873,5752,1,1/17/2022,Pending,7951.14
801,127,275,3,5/27/2024,Delivered,11207.34
802,1958,3952,6,11/4/2021,pending,5130.41
803,927,1880,4,3/9/2022,pending,6557.52
804,4457,8916,2,11/22/2022,pending,7789.23
805,4295,8587,6,7/14/2022,DELIVERED,10905.52
806,3737,7472,5,8/21/2024,DELIVERED,9928.24
807,2262,4529,5,8/12/2023,Return Requested,903.35
808,4502,8998,2,3/3/2023,Delivered,2032.78
809,1761,3549,5,12/8/2023,Shipped,3725.96
810,4270,8533,1,6/13/2022,Cancelled,0
811,3965,7911,4,4/24/2024,DELIVERED,9000.04
812,4259,8512,3,11/30/2021,Cancelled,0
813,1691,3420,1,12/8/2024,DELIVERED,6852.02
814,3139,6290,3,12/6/2023,Shipped,3498.9
815,3597,7179,4,11/16/2020,Return Requested,1536.03
816,3250,6510,3,8/1/2023,DELIVERED,8279.7
817,3479,6950,2,12/28/2020,Delivered,8411.82
818,3660,7307,3,3/3/2021,Shipped,11314.98
819,2814,5643,3,10/11/2022,pending,6030.64
820,2256,4520,1,8/28/2021,Delivered,5950.85
821,3823,7631,2,11/5/2022,Delivered,1011.28
822,879,1787,1,12/16/2022,DELIVERED,526.34
823,2817,5648,1,5/25/2024,Return Requested,5212.74
824,4853,9680,2,7/27/2022,Pending,3901.74
825,4071,8138,4,11/25/2020,Return Requested,3041.9
826,50,106,4,5/27/2023,Return Requested,1141.36
827,868,1762,1,4/3/2021,Cancelled,0
828,1020,2063,6,11/5/2022,Pending,11544.84
829,2051,4125,5,4/27/2021,Return Requested,10039.71
830,1475,2966,6,4/26/2022,Pending,6923.63
831,4294,8583,6,2/1/2022,DELIVERED,11411.9
832,179,377,3,12/14/2020,Cancelled,0
833,3673,7336,5,6/23/2021,pending,11994.89
834,3672,7335,4,5/1/2021,Delivered,8083.76
835,820,1671,5,8/7/2024,Return Requested,3270.66
836,2129,4284,2,3/2/2022,Delivered,530.77
837,741,1508,6,8/5/2023,Shipped,9087.41
838,4103,8195,5,8/23/2023,Pending,5672.48
839,1290,2604,3,10/24/2021,Cancelled,0
840,1768,3560,6,7/26/2021,DELIVERED,7835.54
841,1671,3380,1,2/22/2023,Delivered,10997.07
842,4027,8041,4,9/3/2023,Pending,2218.8
843,4088,8169,2,9/16/2024,Pending,7044.69
844,2915,5832,6,3/5/2023,DELIVERED,7635.68
845,75,157,1,2/7/2023,pending,5926.12
846,680,1377,4,11/12/2020,pending,1140.35
847,3583,7156,2,6/12/2021,Shipped,4208.13
848,3342,6687,5,2/7/2021,Return Requested,4033.04
849,2497,5007,1,1/21/2021,Shipped,8058.1
850,3396,6793,2,10/8/2023,Shipped,10299.91
851,822,1674,6,5/7/2022,Pending,3991.15
852,1234,2498,5,10/1/2023,Pending,8339.4
853,1380,2771,5,1/14/2023,Return Requested,3494.2
854,4784,9544,6,2/24/2023,Delivered,11345.06
855,1162,2354,2,5/14/2024,Return Requested,9772.11
856,419,839,1,2/12/2024,Delivered,6623.65
857,1005,2030,5,11/21/2023,Cancelled,0
858,1953,3943,5,1/31/2023,Shipped,5485.17
859,1661,3362,6,1/11/2023,DELIVERED,3808.48
860,3255,6522,4,1/26/2022,pending,3913.12
861,776,1583,5,7/25/2023,Cancelled,0
862,554,1124,6,12/28/2020,pending,11643.71
863,22,45,5,11/20/2022,Pending,4879.89
864,4947,9862,6,3/1/2021,pending,6199.43
865,2085,4196,1,11/16/2020,Pending,11858.02
866,2631,5276,4,11/13/2022,Pending,7909.04
867,3341,6686,2,1/18/2021,Shipped,6533.99
868,4439,8885,6,5/16/2024,pending,4988.31
869,1539,3103,1,10/17/2021,Pending,2291.61
870,2330,4673,3,9/8/2021,pending,4373.26
871,820,1671,6,1/17/2024,Return Requested,9089.5
872,4507,9004,1,7/9/2022,DELIVERED,7523.63
873,4194,8385,5,9/1/2021,Return Requested,9131.89
874,1256,2538,4,9/14/2021,pending,2482.52
875,1098,2223,4,1/25/2025,DELIVERED,6613.17
876,3142,6295,6,11/30/2023,Cancelled,0
877,809,1649,2,11/10/2023,Cancelled,0
878,1434,2884,4,5/9/2022,Delivered,11135.69
879,2226,4466,2,2/16/2023,DELIVERED,5285.49
880,3845,7670,1,2/9/2023,Cancelled,0
881,1310,2642,4,9/5/2024,Shipped,8394.09
882,1137,2303,4,6/12/2023,Pending,1501.04
883,1301,2624,5,2/1/2024,Pending,11679.1
884,2995,5984,4,2/14/2025,DELIVERED,7326.02
885,3561,7115,1,8/29/2022,Pending,2909.6
886,1542,3110,6,9/15/2022,pending,1942.62
887,4088,8168,1,4/4/2022,Delivered,6632.53
888,1214,2466,2,12/10/2020,Cancelled,0
889,4241,8480,6,1/1/2021,DELIVERED,6649.4
890,2773,5558,1,12/2/2024,Shipped,1163.85
891,3798,7581,2,6/5/2024,Delivered,11907.47
892,4348,8690,3,11/1/2024,Return Requested,10959.51
893,1440,2896,1,3/16/2023,Return Requested,5564.3
894,4148,8293,5,7/12/2023,Cancelled,0
895,16,34,1,4/7/2024,Pending,1453.72
896,1272,2572,3,2/19/2024,Delivered,9994.11
897,1019,2060,3,10/31/2022,Return Requested,6005.59
898,1682,3399,3,3/14/2023,Cancelled,0
899,3463,6916,1,7/1/2024,Cancelled,0
900,2506,5026,5,10/2/2021,Return Requested,8613.41
901,2112,4252,2,5/10/2024,Shipped,6131.02
902,712,1450,6,6/16/2024,Cancelled,0
903,3790,7567,3,12/8/2023,Cancelled,0
904,3302,6616,6,2/11/2023,Cancelled,0
905,281,569,1,6/9/2022,Cancelled,0
906,4127,8246,4,10/9/2022,pending,3317.43
907,1982,3995,1,3/12/2023,Return Requested,10024.95
908,1290,2604,2,11/3/2020,DELIVERED,11763.92
909,1468,2952,1,7/10/2023,Delivered,2962.58
910,825,1678,4,9/30/2022,DELIVERED,6637.62
911,3816,7617,2,4/29/2024,Return Requested,4633.85
912,2708,5429,3,12/3/2020,Shipped,11066.32
913,4726,9427,5,3/12/2023,DELIVERED,6123.48
914,1651,3341,6,9/3/2024,Delivered,10557.95
915,3140,6291,6,2/3/2024,DELIVERED,10375.12
916,4477,8953,4,5/30/2021,Delivered,3351.16
917,3826,7636,2,12/28/2021,Delivered,9490.57
918,4338,8674,3,3/20/2023,DELIVERED,5008.56
919,3649,7290,2,11/20/2022,Cancelled,0
920,3013,6021,2,3/1/2024,Shipped,11214.27
921,1555,3139,1,2/17/2022,Delivered,6117.47
922,2219,4452,2,11/3/2024,pending,9855.57
923,1300,2623,6,12/5/2022,Shipped,3429.93
924,1490,2997,5,7/20/2022,Shipped,3617.74
925,3467,6925,6,1/22/2023,Pending,7063.91
926,3631,7249,1,12/17/2021,Shipped,11986.88
927,676,1369,6,3/6/2022,Shipped,5901.2
928,1975,3982,3,5/18/2024,Shipped,1825.72
929,4768,9511,2,10/8/2021,DELIVERED,6486.04
930,3048,6104,2,12/10/2023,Cancelled,0
931,2587,5188,4,6/3/2023,pending,4174.23
932,1302,2625,1,4/16/2023,Cancelled,0
933,730,1484,5,10/25/2022,DELIVERED,6645.41
934,4149,8296,2,12/18/2022,DELIVERED,6543.99
935,4706,9392,4,12/3/2020,Delivered,5491.37
936,2990,5977,4,12/27/2022,Shipped,3895.24
937,1889,3812,4,4/30/2022,Return Requested,2304.4
938,3314,6632,1,10/8/2021,Return Requested,8385.11
939,746,1521,1,12/25/2020,Shipped,6882.98
940,1226,2485,6,12/2/2023,Delivered,2841.07
941,1076,2176,5,3/31/2023,pending,9317.76
942,2259,4523,2,4/6/2022,Cancelled,0
943,3246,6499,6,4/17/2022,Shipped,571.59
944,2055,4136,3,6/4/2022,Return Requested,8949.23
945,2458,4932,2,7/1/2024,Delivered,8477.47
946,4557,9104,2,12/10/2022,Shipped,9746.34
947,4542,9073,4,4/24/2023,Shipped,4663.64
948,3404,6808,3,5/19/2023,Cancelled,0
949,542,1100,2,6/12/2021,Shipped,7981.08
950,1020,2062,6,12/26/2021,Cancelled,0
951,1860,3754,4,12/16/2022,DELIVERED,9857.93
952,2471,4951,3,6/3/2021,Return Requested,11770.78
953,4345,8684,3,5/21/2021,pending,5969.18
954,3819,7624,2,3/19/2021,DELIVERED,492.38
955,888,1803,1,11/5/2022,Cancelled,0
956,1833,3697,4,2/20/2023,pending,6052.38
957,4493,8982,2,3/14/2023,DELIVERED,7102.66
958,2206,4428,4,6/12/2023,Shipped,10442.92
959,3946,7877,6,1/19/2024,Shipped,10496.57
960,2008,4042,6,12/24/2024,pending,5311.66
961,78,164,6,5/1/2024,Delivered,6335.12
962,2690,5403,6,6/14/2021,Cancelled,0
963,1661,3362,6,1/17/2025,pending,5510.29
964,3013,6021,6,9/23/2021,Cancelled,0
965,1797,3620,2,6/16/2024,pending,8683.2
966,209,435,3,9/12/2024,DELIVERED,4949.24
967,1542,3109,5,2/10/2022,Delivered,7874.64
968,2899,5802,2,11/6/2021,Cancelled,0
969,330,663,2,7/8/2024,Return Requested,1894.62
970,3075,6160,2,1/31/2023,Shipped,5660.41
971,4573,9135,1,3/9/2024,Pending,11631.98
972,3136,6283,4,12/26/2023,Return Requested,4095.81
973,3837,7652,2,1/15/2024,Return Requested,8327.82
974,1437,2890,4,6/18/2023,pending,7815.55
975,4109,8206,6,2/27/2025,Return Requested,10228.6
976,2124,4276,4,5/26/2022,DELIVERED,10235.48
977,1005,2030,2,12/22/2021,DELIVERED,10319.14
978,2551,5110,6,2/22/2021,pending,4591.11
979,3223,6453,5,6/9/2023,pending,3834.1
980,3520,7034,4,11/23/2023,pending,8638.67
981,3010,6016,5,9/25/2021,pending,9124.85
982,2155,4328,6,5/29/2022,Shipped,10474.98
983,4666,9302,6,10/17/2021,Delivered,478.99
984,1081,2187,6,1/11/2022,Delivered,867.63
985,4635,9250,4,1/28/2025,Return Requested,7592.37
986,386,774,5,3/19/2022,DELIVERED,11055.1
987,65,136,5,2/8/2024,Shipped,11969.24
988,1836,3703,2,9/22/2022,Pending,8973.86
989,4904,9775,2,4/18/2024,Delivered,5235.96
990,556,1126,4,3/7/2024,Shipped,1226.4
991,2772,5556,6,11/24/2022,DELIVERED,7623.29
992,1956,3948,5,6/17/2022,Delivered,10477.32
993,1666,3371,5,11/12/2020,pending,5351.96
994,4947,9862,2,12/11/2021,Return Requested,8343.31
995,1922,3889,6,8/22/2022,DELIVERED,10845.92
996,2763,5538,6,5/1/2023,Cancelled,0
997,4016,8020,3,2/8/2022,Return Requested,599.59
998,3282,6574,2,9/15/2022,pending,9563.91
999,2614,5245,6,1/19/2025,pending,3555.74
1000,1800,3625,6,9/3/2021,Delivered,4529.35
1001,3513,7019,6,9/17/2022,pending,1789.56
1002,4946,9860,3,9/27/2021,Pending,6397.44
1003,2289,4581,6,2/27/2025,Return Requested,6812.84
1004,2679,5376,2,6/27/2024,Cancelled,0
1005,1392,2797,6,7/19/2024,Delivered,9520.61
1006,1936,3909,1,8/3/2024,DELIVERED,2081.3
1007,1512,3049,2,3/4/2025,Shipped,993.67
1008,17,35,6,11/15/2022,Pending,10456.53
1009,420,840,1,5/14/2024,DELIVERED,7455.54
1010,4939,9841,6,2/19/2024,pending,2927.92
1011,10,20,2,4/1/2021,Pending,10958.31
1012,923,1872,2,5/10/2023,Cancelled,0
1013,2756,5526,4,4/6/2022,Return Requested,1760.26
1014,3973,7924,5,5/27/2023,Cancelled,0
1015,2362,4735,2,4/23/2021,DELIVERED,5560.74
1016,2373,4757,1,4/21/2022,Return Requested,3085.03
1017,4962,9886,4,1/17/2022,Delivered,3101.15
1018,3237,6480,2,8/21/2023,Cancelled,0
1019,3706,7404,3,12/6/2023,Pending,162.3
1020,2631,5277,6,12/28/2023,Shipped,9665.37
1021,2647,5305,6,12/22/2021,Cancelled,0
1022,2441,4900,3,3/27/2021,DELIVERED,10819.45
1023,3344,6689,6,1/25/2025,Return Requested,8147.45
1024,4736,9444,2,4/30/2022,Cancelled,0
1025,2183,4380,1,6/9/2022,Pending,1937.81
1026,1228,2489,1,10/5/2022,pending,5328.67
1027,4386,8772,1,2/25/2025,Shipped,4179.51
1028,1438,2893,5,7/16/2022,DELIVERED,7071.48
1029,982,1987,4,9/23/2023,Shipped,7685.32
1030,672,1358,4,11/1/2024,Delivered,5120.49
1031,805,1642,6,3/9/2022,pending,3038.67
1032,394,790,6,5/1/2024,Shipped,10151.38
1033,2396,4810,4,2/9/2023,DELIVERED,2430.64
1034,3961,7904,6,3/9/2024,DELIVERED,4647.08
1035,4747,9463,1,11/11/2022,Return Requested,5824.34
1036,744,1514,6,3/3/2023,pending,2884.61
1037,2053,4131,6,10/25/2020,Pending,6884.48
1038,1901,3839,6,12/12/2022,Shipped,6919
1039,283,573,6,6/17/2022,Delivered,11912.67
1040,147,314,3,12/16/2022,Cancelled,0
1041,326,652,2,5/27/2024,Cancelled,0
1042,954,1928,1,1/4/2022,Cancelled,0
1043,1479,2973,4,1/1/2021,Pending,3578.01
1044,1752,3532,5,6/27/2023,Pending,11736.44
1045,3812,7610,2,10/4/2021,pending,7915.85
1046,4568,9126,2,5/9/2022,Pending,3330.04
